date,id,windspeed,winddirection,airtemp,humidity,rainfall,shortwave,longwave,pressure,surfacetemp,subsurfacetemp,salinity,waterpressure,current
2016-05-18 09:26:45,30,6.54,199,22.4,70,31.96,678.38,231.2,844.5,13.59,2.37,35.25,61.21,0.36
2011-12-26 09:05:01,36,14.66,321,16.9,68,31.4,351.63,227.68,931.4,14.72,13.93,8.29,22.78,0.72
2009-10-09 22:30:39,45,8.5,294,-5.8,64,47.56,110.7,281.65,1101.3,-1.1,38.25,8.3,165.82,0.28
2008-10-13 14:25:09,4,4.4,175,16.3,68,33.57,1026.92,71.73,830.2,19.2,-1.82,5.66,64.81,0.53
2009-02-21 02:30:47,82,2.5,46,24.3,62,46.51,1701.69,503.98,888.2,32.3,38.6,5.74,77.56,0.59
2008-11-23 03:09:39,70,0.36,345,16.6,63,33.8,526.74,458.8,897.4,12.61,4.14,36.74,99.33,0.77
2008-04-29 08:46:26,94,15.65,230,15.9,56,40.34,1275.92,332.58,725.1,37.57,-7.66,39.5,50.76,0.87
2008-06-09 02:14:54,37,18.19,139,28.9,69,43.51,845.15,469.96,811.3,23.6,25.38,22.64,59.69,0.74
2009-08-02 19:09:38,43,18.64,75,21.0,56,27.4,1360.95,290.5,943.8,15.75,-7.42,23.64,170.4,0.31
2011-10-15 17:57:57,94,2.81,173,-3.9,56,9.29,1345.95,309.33,1139.2,23.1,-8.56,26.93,187.47,0.84
2013-12-08 04:16:14,33,3.7,23,-3.2,60,29.74,221.6,832.18,1122.6,31.7,3.24,11.39,89.36,0.69
2011-09-05 06:16:49,30,2.36,186,-2.6,60,3.37,1397.3,942.25,1156.0,30.17,-4.78,25.24,92.72,0.8
2015-06-14 21:03:53,22,15.6,7,17.7,56,49.84,1665.92,870.73,985.8,9.9,30.27,12.9,57.76,0.85
2015-06-20 17:07:08,41,13.88,284,20.6,70,47.7,575.51,982.29,818.0,11.34,17.62,1.25,80.51,0.59
2009-03-17 19:45:27,8,1.24,316,-6.2,70,31.47,1773.35,663.17,952.5,11.69,16.67,22.77,34.14,0.11
2014-08-19 23:25:48,51,13.21,283,20.0,61,13.84,1456.78,134.1,1008.1,26.3,-5.6,5.57,40.59,0.3
2011-01-02 01:25:34,50,17.69,123,24.6,56,49.32,1427.83,348.64,1051.2,8.8,4.66,33.19,164.33,0.45
2008-03-14 02:50:36,74,11.96,240,12.9,56,34.5,1170.87,494.6,884.9,14.1,38.28,17.0,185.62,0.5
2015-05-31 16:03:27,87,13.55,310,20.4,65,21.22,777.82,477.8,1146.1,2.72,15.55,14.58,3.64,0.6
2009-05-25 14:21:04,31,17.58,274,24.6,63,17.29,1483.31,323.93,731.8,-9.39,-7.79,16.32,121.8,0.18
2013-03-27 22:36:12,63,15.3,152,19.8,61,21.98,320.54,347.6,1091.7,7.39,3.45,10.87,5.64,0.97
2015-02-13 02:26:53,46,0.94,175,38.1,65,43.99,1637.83,386.75,1076.7,28.48,-9.1,4.59,117.17,0.4
2017-06-18 23:33:42,7,4.66,65,-5.3,57,21.39,1144.73,21.83,1193.0,9.28,36.98,39.85,111.49,0.37
2013-05-21 21:40:12,25,17.29,98,18.1,58,20.79,1691.33,145.9,1081.0,32.98,11.34,26.77,187.13,0.5
2015-01-11 06:15:58,34,15.97,339,-6.1,62,24.75,1958.56,296.7,1080.5,18.98,27.39,13.96,28.33,0.2
2008-09-20 17:35:50,93,2.96,223,37.1,66,46.49,1374.76,181.7,753.5,14.3,5.64,30.72,36.57,0.62
2017-10-09 07:48:10,22,8.37,146,25.0,56,45.25,1796.1,435.59,1186.7,16.93,-4.13,9.35,184.76,0.8
2016-12-23 08:50:32,44,7.76,95,23.7,62,11.14,1075.14,-51.54,748.8,6.4,14.23,23.96,14.2,0.67
2012-03-25 02:01:17,92,2.84,177,17.0,69,40.0,835.96,455.53,832.3,-4.32,9.37,38.72,42.41,0.24
2008-11-04 19:05:04,67,11.71,124,34.8,66,24.35,1635.74,144.13,935.4,2.56,37.44,10.0,121.7,0.52
2016-01-13 19:17:29,78,19.3,120,13.5,61,5.63,433.69,221.85,819.1,3.18,-6.23,10.0,193.7,0.98
2016-06-20 23:54:28,25,11.37,103,19.7,59,35.93,546.31,579.4,766.0,19.11,2.23,30.58,39.34,0.23
2012-12-25 04:04:16,78,15.63,355,37.9,62,15.89,21.48,962.54,902.7,8.36,0.7,33.82,35.89,0.17
2015-03-31 22:09:39,12,10.65,135,19.0,57,2.73,94.58,921.19,932.0,-6.95,16.77,35.57,190.49,0.31
2012-11-27 07:31:27,17,3.12,268,-2.9,65,45.0,830.17,587.13,1009.2,24.15,22.24,20.64,43.17,0.86
2008-10-15 13:57:06,33,19.61,261,20.5,69,40.36,1503.63,248.46,893.0,14.77,23.99,36.0,14.27,0.1
2013-06-05 05:17:54,16,19.43,103,16.8,58,20.97,1919.66,383.54,1176.0,-4.35,35.38,3.63,4.57,0.29
2013-02-08 14:30:11,7,6.92,265,-3.4,62,3.9,1265.25,118.81,744.1,15.49,-3.3,12.43,22.44,0.33
2015-09-09 16:30:29,64,11.6,59,24.2,69,21.97,1916.18,798.13,781.9,5.3,13.73,31.23,164.5,0.16
2014-07-29 01:14:13,88,4.4,176,-1.0,66,19.34,1595.52,200.56,777.6,23.3,-9.13,16.15,171.84,0.1
2008-01-31 15:28:20,67,15.33,47,13.9,67,2.34,724.57,305.76,748.3,-5.51,-3.22,22.13,20.1,0.23
2009-03-08 10:51:02,27,7.57,121,-1.9,67,12.39,676.44,86.38,785.5,-7.9,-5.9,2.34,29.51,0.18
2009-04-03 16:58:11,43,5.4,4,35.2,66,3.26,1308.52,402.66,936.2,35.34,14.31,4.1,70.74,0.2
2011-04-08 06:47:25,98,11.52,295,21.6,67,17.44,1528.95,831.84,1137.5,36.19,1.71,15.97,3.9,0.1
2011-07-09 20:57:22,14,5.6,74,-5.8,56,13.88,1866.83,665.14,737.6,-4.86,4.1,0.3,8.59,0.86
2016-05-20 01:36:03,68,11.52,212,18.6,68,2.85,1045.58,670.43,1039.6,36.1,37.86,36.92,182.84,0.89
2008-09-09 07:40:42,21,18.35,20,-1.4,67,26.87,1359.59,769.88,1091.0,32.7,10.31,36.28,36.16,0.72
2011-11-28 21:49:58,76,0.66,298,17.3,65,3.26,249.43,984.81,1010.1,39.69,22.82,4.71,192.9,0.14
2008-06-04 11:56:32,62,13.98,60,11.0,67,41.86,1362.0,631.86,861.1,36.13,20.34,29.52,147.45,0.8
2010-07-23 01:25:42,22,15.9,347,22.7,61,0.46,274.17,781.78,756.4,-7.4,-7.93,1.55,31.1,0.5
2009-10-19 06:59:37,5,8.83,333,-2.9,69,45.76,1608.25,690.51,774.2,13.98,33.95,15.92,39.2,0.94
2013-08-23 01:57:26,82,18.85,336,20.3,60,42.91,1118.1,946.73,1151.3,34.23,-8.25,4.86,121.1,0.82
2011-07-06 20:04:36,38,3.28,327,38.3,59,22.29,86.47,75.45,1165.8,24.97,34.94,23.44,106.13,0.14
2013-08-10 00:37:42,4,3.57,137,17.0,58,18.9,1826.63,146.51,825.0,25.14,3.63,25.5,76.3,0.75
2014-03-31 06:32:02,10,13.46,165,-3.0,68,18.85,1912.35,921.3,917.9,33.79,-2.6,21.57,55.3,0.5
2008-04-11 08:58:20,31,19.89,69,23.6,65,5.91,1175.58,583.73,981.2,12.38,10.41,34.96,6.83,0.96
2017-03-12 11:06:49,99,4.54,325,-1.9,69,25.91,267.97,783.48,938.2,-7.51,39.44,7.49,106.48,0.28
2013-11-22 10:57:53,41,18.18,242,24.7,68,17.91,402.41,26.47,1009.8,-1.5,-7.64,35.48,164.29,0.37
2017-05-23 07:48:47,63,6.87,252,-4.8,56,6.95,1497.57,48.16,943.1,-5.14,-8.78,12.95,169.78,0.58
2009-10-18 08:35:32,9,17.27,169,16.9,66,24.14,1621.69,864.64,963.9,29.3,14.16,26.45,182.97,0.28
2012-05-13 13:00:26,61,17.95,201,-4.0,67,43.42,1987.25,397.9,752.2,6.36,26.77,18.97,166.34,0.76
2015-01-27 20:06:11,62,13.7,218,19.9,61,20.68,1822.16,344.61,846.4,25.43,-5.25,39.42,45.87,0.55
2011-07-12 23:19:00,60,9.6,307,-5.6,57,17.54,923.98,249.78,769.2,1.76,-2.65,20.46,107.1,0.3
2014-11-15 02:25:20,23,12.3,341,16.8,64,9.53,654.15,423.87,1108.8,31.2,4.12,12.89,71.35,0.24
2017-10-14 10:34:58,58,14.4,273,-6.2,59,26.69,1316.72,328.81,742.4,26.88,34.1,3.55,177.64,0.97
2012-01-19 22:39:12,4,12.14,20,20.0,66,17.69,1831.85,917.23,1078.5,36.31,34.24,32.95,23.67,0.21
2012-03-21 12:22:27,46,14.11,195,21.1,56,14.2,614.41,322.8,909.4,38.59,19.72,19.91,16.25,0.24
2010-07-18 07:40:29,1,13.41,95,17.9,66,23.94,1885.21,385.25,842.4,5.29,39.74,15.25,153.3,0.53
2012-08-06 08:39:31,37,2.4,97,-4.8,58,8.11,1686.53,549.0,800.0,11.98,35.28,24.36,58.13,0.7
2009-09-14 09:42:20,62,15.7,151,23.7,58,17.25,1084.14,970.73,921.5,39.67,4.72,25.69,156.68,0.64
2017-05-04 19:46:36,91,0.4,290,32.8,57,16.14,1576.96,943.77,1024.7,-5.47,15.5,36.5,122.48,0.97
2009-11-14 19:27:24,80,8.37,186,-1.2,63,21.33,691.37,740.75,781.9,28.82,28.85,27.29,177.5,0.1
2016-07-31 11:50:14,50,8.7,225,36.5,68,46.62,1674.25,591.49,1111.1,11.15,2.3,6.68,159.22,0.96
2009-10-07 02:21:56,30,17.0,331,-3.4,70,48.49,1514.76,959.56,849.2,30.15,20.2,31.66,177.98,0.12
2007-12-31 02:56:59,81,4.57,111,16.8,63,43.4,891.48,808.8,770.6,26.1,39.85,15.78,187.69,0.7
2012-11-23 20:45:44,57,1.4,103,19.5,66,22.36,309.8,494.89,972.2,28.75,15.22,22.94,45.46,0.3
2014-04-17 14:13:37,57,3.5,125,12.2,56,1.82,825.53,484.23,1112.7,3.68,25.42,36.6,24.81,0.81
2011-08-01 19:06:25,9,16.69,119,-1.8,58,41.0,1972.75,517.96,758.4,18.7,13.59,14.22,38.17,0.21
2009-02-26 01:18:44,41,8.3,152,23.8,62,45.14,471.54,632.27,1151.7,11.27,6.39,10.7,31.56,0.45
2009-05-10 04:24:38,98,11.31,158,24.0,63,45.94,1884.8,101.7,852.8,15.53,11.83,0.27,148.87,0.92
2017-05-25 18:33:32,4,5.31,328,-3.5,62,5.21,1111.39,908.1,992.4,11.33,19.74,3.9,187.78,0.11
2009-05-13 02:15:26,81,10.34,285,-1.3,61,31.13,134.53,697.83,930.1,6.35,-2.17,7.53,84.1,0.25
2017-02-10 18:52:29,64,7.32,234,-2.2,62,24.75,1130.35,318.69,1150.3,19.11,3.13,10.9,190.58,0.99
2009-10-07 19:42:34,4,14.64,2,-3.2,69,7.13,1364.7,75.97,793.5,35.17,32.58,0.89,199.46,0.72
2013-04-05 10:55:47,42,0.85,225,21.0,69,30.93,621.71,660.1,1142.6,32.98,36.33,33.48,64.96,0.8
2016-12-27 08:42:01,56,0.66,247,31.5,58,29.7,1509.47,461.44,946.0,19.7,20.2,29.97,180.1,0.84
2015-01-06 20:38:20,47,4.75,118,-4.3,69,31.64,1513.36,780.84,1142.7,5.7,36.54,36.4,119.68,0.59
2008-01-30 16:20:43,17,16.74,270,32.3,61,15.77,150.89,53.81,828.3,10.6,16.96,22.1,16.28,0.66
2015-05-06 07:29:18,95,2.3,350,-6.2,63,26.14,940.2,584.64,1144.7,-4.61,39.6,15.64,176.16,0.44
2015-01-15 04:27:15,14,19.67,263,33.5,68,22.8,1313.9,807.46,1159.9,15.45,12.14,28.23,137.3,0.68
2009-06-10 15:10:37,83,3.92,254,17.8,65,22.55,1347.59,381.15,896.4,14.66,24.45,15.49,98.41,0.77
2016-02-05 05:25:43,31,4.48,336,-2.8,66,16.59,1980.89,-73.49,1143.4,27.19,7.99,32.69,31.78,0.17
2011-07-23 06:41:59,4,15.86,195,35.8,59,16.9,818.95,37.67,1120.1,37.44,12.87,7.71,151.51,0.95
2013-05-09 20:30:19,10,5.67,339,-4.9,63,40.56,1862.74,670.96,831.1,-5.73,39.8,10.82,24.54,0.61
2008-05-08 04:21:49,7,18.46,160,-4.9,65,19.55,1193.42,197.59,1180.7,28.15,3.92,38.38,168.35,0.5
2010-02-22 18:34:05,13,19.17,178,-3.4,67,32.85,1893.39,337.79,716.5,8.88,37.78,32.2,20.5,0.6
2013-09-20 20:44:02,14,17.87,149,19.5,60,26.2,1699.87,236.71,975.1,-3.14,-9.72,29.71,7.14,0.64
2017-04-07 19:06:58,54,0.99,67,18.7,65,13.14,1128.77,931.51,813.6,24.94,24.37,3.1,75.61,0.22
2008-10-22 10:09:12,62,5.98,278,18.5,57,43.2,698.65,320.7,783.7,32.11,21.53,23.4,169.92,0.31
2015-06-02 10:49:56,14,17.71,194,-2.9,69,33.76,1427.27,989.69,734.4,25.9,35.64,38.72,188.83,0.45
2012-10-06 14:12:41,52,17.45,293,-3.8,62,25.89,1273.43,772.25,978.8,-4.1,-3.3,11.8,117.98,0.14
2010-12-25 18:42:01,76,11.48,111,16.5,64,30.25,633.7,113.85,792.1,12.53,37.46,25.58,137.64,0.79
2015-04-07 11:26:25,20,6.54,160,-2.2,64,19.16,252.85,437.52,805.9,37.27,18.59,9.2,20.44,0.96
2007-12-19 01:59:22,32,10.65,247,13.0,57,13.19,95.75,594.95,1119.8,-9.8,-9.54,28.64,7.57,0.59
2008-11-02 09:58:54,95,8.7,126,-5.6,61,21.26,856.75,539.95,839.5,11.71,33.88,36.35,96.81,0.16
2016-08-06 20:19:07,67,7.66,297,-3.0,56,40.3,1520.92,-25.59,910.1,17.27,11.29,6.47,162.39,0.98
2016-04-17 11:33:26,31,19.87,272,24.7,68,47.7,602.12,956.13,909.1,18.34,-6.3,28.73,95.6,0.7
2015-02-27 19:08:43,23,12.75,231,-2.8,58,7.94,89.55,325.41,756.0,26.81,31.5,35.48,116.91,0.97
2017-03-04 12:22:53,65,15.1,44,35.5,70,16.37,1458.21,753.8,786.2,8.19,1.95,1.83,61.95,0.99
2009-01-27 15:37:57,18,14.23,214,18.0,57,33.43,922.76,833.5,1003.3,31.77,25.26,28.64,128.29,0.2
2009-05-24 06:28:27,63,14.34,320,11.4,70,25.55,405.16,492.85,859.1,11.37,23.18,21.96,154.9,0.62
2016-10-30 00:15:26,68,15.19,117,-3.6,56,46.12,1300.48,-84.76,1008.4,18.51,6.6,21.1,173.38,0.29
2008-04-13 18:10:05,16,10.27,154,17.0,68,15.74,1920.99,846.5,846.2,7.91,30.26,15.6,59.69,0.63
2013-03-04 11:10:52,39,6.56,175,38.4,67,14.92,1409.18,23.64,898.3,38.3,7.57,12.21,138.76,0.2
2009-06-03 19:22:23,87,15.98,155,15.5,59,16.13,1095.76,-87.57,1001.5,-6.18,24.14,27.13,188.64,0.65
2010-07-14 06:54:42,71,15.32,12,16.1,65,43.97,596.69,743.6,1144.8,19.64,16.44,39.6,53.49,0.3
2010-11-24 01:39:04,77,13.3,260,18.9,67,18.42,1884.1,92.15,885.5,11.0,5.55,27.57,147.22,0.69
2012-10-14 13:54:43,1,7.0,164,15.7,69,28.53,1122.84,663.78,1054.0,23.59,-9.17,18.27,173.76,0.15
2016-12-25 11:13:55,77,19.24,26,39.0,57,33.14,278.53,863.49,831.1,7.54,-1.96,16.93,1.9,0.2
2011-05-08 16:49:29,58,9.23,192,-2.7,66,25.45,584.3,215.91,864.6,6.97,31.33,37.19,113.49,0.81
2009-11-14 07:11:04,22,6.25,165,-4.5,62,41.48,877.44,-8.17,763.0,13.18,0.86,18.88,199.57,0.8
2011-02-23 16:20:19,13,10.2,220,16.5,68,8.91,1633.33,864.7,1016.2,38.42,14.23,3.58,28.5,0.16
2015-03-20 07:39:38,45,2.41,111,19.4,63,22.7,1957.74,-98.16,723.8,12.63,2.3,32.0,50.8,0.7
2017-08-21 17:33:38,26,19.69,274,20.3,56,3.85,525.5,775.86,915.7,29.98,-8.57,4.78,88.2,0.43
2008-02-08 11:31:11,19,3.47,77,20.2,67,32.12,485.66,501.4,824.0,26.8,-5.39,8.43,140.74,0.26
2017-11-16 00:59:05,99,17.34,229,22.1,57,19.26,1325.62,632.51,1198.6,22.83,-3.73,22.4,64.76,0.33
2016-09-20 02:19:52,40,7.34,27,14.6,69,33.25,495.52,210.96,1180.1,1.74,34.82,3.2,182.97,0.63
2015-07-15 00:28:50,95,17.73,188,39.2,68,13.76,1256.4,302.29,898.7,32.77,9.73,25.55,109.29,0.43
2015-07-21 07:16:53,86,14.25,230,-3.3,62,13.31,43.15,394.1,802.6,12.91,-8.84,11.97,6.83,0.37
2014-05-31 02:48:01,3,16.34,282,-3.1,61,32.23,217.8,940.9,804.1,4.87,15.65,38.31,195.5,0.51
2014-09-16 13:35:51,30,11.36,169,-5.2,60,12.22,246.69,232.27,1059.8,26.61,30.91,18.1,156.66,0.82
2010-09-24 13:34:26,98,3.6,355,-3.1,66,41.95,634.9,963.77,712.7,29.4,14.69,20.88,19.39,0.85
2012-01-01 10:40:05,53,6.37,148,37.6,65,24.58,764.44,488.6,1166.7,16.78,7.55,8.36,149.53,0.18
2012-08-17 11:41:16,86,3.97,200,32.4,56,42.91,509.64,479.74,983.3,-7.24,5.41,26.38,95.83,0.73
2013-11-20 02:37:31,14,11.76,204,-5.7,62,19.35,523.32,237.83,831.5,21.75,13.18,16.33,124.74,0.32
2016-06-14 23:45:19,98,13.1,236,-2.3,67,16.41,285.89,614.76,1046.8,-2.4,19.9,33.1,114.22,0.15
2012-07-17 18:14:12,93,0.41,96,-1.2,70,16.58,1428.17,561.73,916.2,32.82,10.17,32.52,48.51,0.14
2009-10-07 16:39:54,17,3.82,149,21.9,70,12.32,986.6,544.19,877.0,35.5,37.28,11.31,188.83,0.3
2012-11-24 07:24:34,52,8.91,277,11.3,65,24.78,1645.29,697.56,842.9,27.81,21.23,32.39,129.77,0.49
2012-01-16 11:44:03,22,6.23,284,17.8,67,23.88,699.48,-74.87,1145.7,3.61,32.35,12.95,61.55,0.94
2017-10-29 15:24:08,62,5.24,206,19.9,70,4.54,390.8,900.51,1186.9,28.63,31.57,31.64,104.54,0.47
2009-10-10 19:51:52,76,2.71,350,-4.6,58,0.38,610.78,317.73,770.0,21.58,6.96,36.2,10.25,0.24
2011-09-07 06:31:56,62,12.52,201,18.6,69,18.94,1158.81,956.73,1028.8,0.54,3.33,13.16,14.12,0.81
2014-09-12 18:30:00,40,16.18,176,18.5,69,43.5,563.16,671.4,891.4,0.77,31.56,12.7,63.1,0.79
2012-06-04 02:42:38,3,10.36,340,-2.4,64,10.37,763.58,-81.74,1174.9,36.82,1.13,33.3,185.73,0.42
2017-10-28 07:27:17,89,18.3,197,-3.1,66,4.86,1973.46,126.76,1110.2,17.79,-2.16,29.27,37.44,0.5
2016-10-17 03:11:27,42,7.17,316,-3.1,63,28.91,765.72,-3.74,1015.6,9.44,36.25,31.4,136.47,0.32
2014-11-08 01:02:05,22,6.87,89,17.4,56,8.36,764.19,-40.65,825.9,18.87,37.41,19.92,196.58,0.19
2017-04-28 22:28:51,36,15.91,215,-6.9,70,1.57,1106.93,-78.39,720.3,13.43,-6.45,33.14,143.51,0.58
2010-11-01 02:33:42,17,7.35,47,22.7,59,5.88,468.8,266.14,856.2,-1.77,-8.34,18.67,15.74,0.25
2008-03-16 15:44:09,62,13.93,201,-1.1,68,31.82,1562.4,441.55,1187.9,11.17,39.6,11.26,89.11,0.76
2015-11-08 00:05:33,49,4.53,205,11.4,66,9.45,121.84,919.96,865.1,8.84,10.31,19.21,172.9,0.82
2014-11-11 16:44:36,33,9.31,12,-4.5,70,20.85,837.69,666.36,1125.2,-2.48,7.78,12.3,108.65,0.0
2015-05-29 17:03:44,12,18.36,15,-4.4,57,39.54,1943.24,899.11,1071.4,15.8,24.66,18.3,18.34,0.99
2011-03-10 10:34:35,85,15.0,67,14.9,58,11.77,1566.41,429.81,1018.3,9.16,16.59,14.98,176.93,0.57
2010-09-12 15:12:24,74,12.63,150,-3.7,63,40.3,800.11,166.14,1097.0,14.94,-3.13,28.94,25.34,0.4
2010-09-11 06:15:20,81,16.95,320,20.5,61,9.2,1880.52,308.79,905.6,-9.3,28.1,22.3,138.31,0.14
2013-10-14 19:24:41,39,8.86,311,20.1,60,7.32,428.68,29.2,883.2,13.47,3.49,13.3,4.69,0.6
2011-04-27 10:00:21,13,9.91,306,-2.5,69,30.87,1909.76,135.26,1122.1,-5.45,13.95,9.79,192.46,0.14
2008-03-22 00:13:38,21,0.68,266,15.1,70,12.86,258.75,378.6,860.2,3.39,34.3,17.3,81.21,0.3
2013-05-08 01:38:35,53,7.9,167,-5.6,65,41.62,840.81,980.14,719.9,7.15,17.17,10.66,25.72,0.43
2007-11-17 23:54:41,32,16.9,251,-4.2,69,20.29,471.17,126.38,883.4,39.79,20.17,14.15,106.7,0.74
2008-02-27 23:55:50,21,9.39,52,17.6,64,16.0,1151.11,904.16,893.9,28.96,34.99,35.27,49.81,0.59
2016-10-18 15:13:41,76,19.91,334,14.1,65,22.25,527.88,544.65,780.8,4.14,15.36,0.75,111.27,0.1
2013-04-26 06:14:36,50,11.72,270,16.7,62,10.75,1168.34,60.88,821.1,24.4,1.8,25.7,49.0,0.76
2017-06-17 20:49:48,86,3.97,290,-1.2,63,12.33,961.8,367.31,921.9,19.23,39.29,16.56,11.83,0.88
2010-05-04 21:48:35,83,19.23,279,-6.0,69,21.22,1346.56,345.9,714.6,-3.56,1.22,5.83,170.47,0.29
2010-07-06 23:21:40,42,14.85,270,28.3,70,20.13,825.72,516.83,890.0,33.49,24.65,37.12,50.86,0.57
2012-02-08 10:30:14,44,8.42,328,18.7,60,18.45,15.34,39.53,807.3,1.79,19.87,11.73,69.99,0.83
2013-08-04 13:52:09,88,8.28,142,-3.1,57,15.13,1860.98,876.99,1032.2,-3.4,-9.74,7.39,99.14,0.0
2013-10-25 04:12:15,17,12.84,154,18.2,64,43.19,1274.31,223.66,965.9,39.54,23.58,20.77,47.99,0.78
2009-07-11 14:51:47,44,4.5,75,-1.2,59,3.15,1438.71,455.57,965.9,9.42,32.19,20.55,36.65,0.66
2015-02-24 00:22:55,63,14.65,250,33.4,56,11.37,864.43,311.23,1035.2,22.9,1.62,25.17,58.14,0.98
2014-03-09 11:52:30,71,16.0,214,30.0,58,46.0,1958.2,100.55,750.4,28.87,23.14,35.89,126.21,0.48
2017-04-07 06:56:09,48,15.68,263,15.0,69,36.3,311.53,991.67,1165.9,36.27,14.0,29.22,162.81,0.82
2016-05-01 03:39:54,45,7.26,352,25.3,65,37.5,1915.79,424.12,802.5,-8.78,23.6,8.33,135.61,0.4
2010-01-03 02:50:13,96,6.38,65,14.0,56,46.6,412.86,779.2,1053.4,1.44,6.29,5.86,79.94,0.55
2010-03-13 03:14:14,18,2.58,164,23.1,58,38.97,593.92,120.15,973.8,-8.38,11.32,15.83,123.58,0.32
2015-01-20 11:07:27,92,5.18,301,-5.2,65,48.6,1919.26,1.3,1043.0,-5.47,-7.5,2.3,28.0,0.89
2013-07-05 11:57:58,80,7.27,193,22.8,67,5.81,1906.19,270.45,1035.8,-6.53,-5.99,26.83,8.2,0.79
2008-08-21 07:34:14,48,15.59,42,17.6,68,1.96,1906.38,591.67,780.5,27.9,5.87,26.22,57.47,0.7
2009-06-16 23:15:46,16,16.7,297,25.3,64,42.42,1281.76,424.66,819.9,4.59,-7.8,34.73,97.55,0.87
2015-09-04 23:46:14,73,18.4,224,37.8,70,22.61,1978.63,885.64,1030.4,4.32,31.59,29.12,136.4,0.76
2008-11-26 19:46:41,97,5.73,15,-4.3,65,0.47,1329.18,278.1,1142.7,21.38,27.72,30.42,123.47,0.15
2013-09-01 22:19:27,33,5.41,128,15.3,61,4.98,244.84,838.57,706.0,-1.44,27.46,10.71,150.4,0.34
2016-01-01 02:46:37,34,1.68,4,24.6,63,1.89,459.32,467.78,735.9,34.67,31.78,34.51,0.4,0.99
2016-10-10 18:06:14,31,16.81,329,18.2,62,22.54,1571.7,143.35,770.8,25.63,18.77,38.29,34.44,0.1
2013-07-11 16:28:34,95,14.76,115,-3.7,68,42.3,329.92,297.51,929.0,24.62,29.31,13.67,39.1,0.73
2009-11-18 21:29:37,31,10.77,107,24.9,62,33.87,369.41,457.9,1164.1,39.3,25.65,38.74,115.84,0.36
2013-06-20 05:48:36,80,18.67,266,17.2,60,48.91,1900.79,51.22,942.1,10.83,18.39,35.58,114.9,0.3
2016-06-29 11:41:25,68,4.66,86,22.7,57,34.27,490.1,564.96,815.4,20.78,17.7,4.48,51.18,0.58
2013-09-24 19:33:26,73,8.39,169,-1.0,57,32.68,791.2,693.5,1079.3,6.16,5.69,12.61,181.61,0.1
2010-08-14 12:44:23,61,8.49,311,-4.7,61,45.2,683.59,964.22,826.3,-9.16,35.9,28.81,57.41,0.41
2013-12-18 14:37:14,28,0.2,157,20.8,68,17.44,795.63,80.85,938.8,30.94,30.93,29.33,154.6,0.23
2015-12-29 22:18:13,46,16.54,81,20.9,64,36.53,604.9,881.68,1174.9,25.95,36.5,12.73,111.46,0.6
2017-11-02 15:27:27,36,3.85,300,18.9,70,37.1,1139.89,410.73,984.5,31.12,33.6,38.68,31.15,0.16
2011-10-28 21:46:06,86,12.25,155,15.2,61,19.43,1327.77,831.51,1120.6,1.48,3.99,1.66,49.27,0.42
2013-04-08 04:09:24,70,8.6,132,18.2,66,13.91,889.22,689.81,954.2,-6.43,-3.58,31.45,192.26,0.9
2011-07-19 10:05:27,59,15.12,159,20.8,66,31.58,900.97,973.52,1178.2,-6.79,28.9,8.0,3.7,0.17
2015-02-26 21:39:05,93,1.7,82,16.7,59,28.61,1631.16,414.21,752.0,27.22,-5.11,8.47,8.13,0.26
2016-02-13 08:45:34,31,11.12,128,-5.1,62,38.83,729.46,173.11,1182.9,37.28,19.85,16.27,119.52,0.94
2016-04-05 09:54:11,51,11.82,173,25.2,68,16.89,549.94,124.67,832.5,0.39,16.9,6.96,164.77,0.56
2008-10-28 03:53:32,56,2.31,138,21.2,66,2.51,110.49,-29.83,959.8,11.1,-2.5,1.93,116.87,0.4
2011-04-23 15:51:47,7,6.91,135,26.1,61,2.22,1163.86,670.53,1197.5,30.2,18.0,7.8,56.9,0.58
2008-03-01 14:17:37,46,10.21,12,-4.9,62,18.87,1358.57,671.79,1002.1,-6.27,27.5,17.69,193.2,0.48
2013-05-14 20:21:43,68,3.93,290,15.5,66,42.7,1911.53,643.56,1165.2,19.68,4.94,19.74,170.69,0.4
2012-01-23 09:04:13,15,4.21,109,23.5,59,25.53,577.64,914.98,752.3,12.82,-1.49,9.93,97.38,0.49
2017-06-30 08:41:25,25,15.99,241,21.2,63,39.71,336.56,568.61,1112.3,5.43,8.23,9.77,77.42,0.91
2016-01-16 01:19:53,54,17.35,165,23.6,57,22.56,1675.96,371.65,901.1,39.97,6.47,14.76,161.27,0.3
2015-03-29 14:42:55,12,12.65,304,24.2,70,9.38,249.26,771.3,1085.7,-5.73,30.71,4.67,12.48,0.95
2016-08-06 08:29:43,58,19.27,85,23.6,56,47.15,1833.2,21.44,1072.6,36.84,2.37,7.59,62.71,0.84
2010-05-29 05:43:36,64,2.71,249,-3.4,59,6.99,62.85,-95.25,936.9,14.15,20.51,21.61,90.34,0.4
2008-10-30 16:25:06,28,3.34,173,27.5,61,34.86,1591.16,381.83,871.2,-9.37,22.37,13.46,188.9,0.26
2007-12-25 22:04:15,49,0.9,98,23.4,68,2.53,1691.26,829.2,1070.2,15.6,20.92,37.2,46.23,0.29
2011-05-09 15:06:48,98,10.8,67,22.9,65,13.23,1626.65,548.9,1095.4,37.55,17.74,17.99,72.35,0.54
